C6, growth NN stocks NNS  may MD  underperform VB cyclical JJ stocks NNS  next IN  year NN  if IN  the DT federal NP reserve NP  begins VBZ to TO let VB  interest NN rates NNS  drift VB sufficiently RB lower RBR to TO boost VB  the DT economy NN    
C6, the DT funds NNS  will MD be VB used VBN for IN refinancing VBG  existing VBG debt NN  of IN  the DT washington NP     dc NP     concern NN  at IN  lower JJR interest NN rates NNS  and CC for IN  other JJ general JJ purposes NNS    
C5,  home NP beneficial NP corp NP     richmond NP     va NP    said VBD  it PP  contracted VBD to TO sell VB  its PP$ 50 AB % NN interest NN  in IN  a DT richmond-area JJ shopping NN mall NN  to TO  a DT buyer NN   that DT was VBD nt RB  identified VBN   
C1, but CC  saatchi NP s POS troubles NNS  have VBP only RB whipped VBN up RP  interest NN  among IN  outsiders NNS  *interested VBN in IN picking VBG off RP  pieces NNS  of IN  its PP$ ad NN businesses NNS    
C4, insofar RB as IN  mr NP dingell NP  has VBZ  a DT special JJ interest NN  in IN  nih NP  and CC  the DT institutions NNS   that WDT  receive VBP  its PP$  funding NN    the DT rockefeller NP scientists NNS  were VBD  no DT doubt RB  discomfited JJ by IN  dr NP baltimore NP s POS unflattering JJ public JJ opinion NN  of IN  this DT congressional JJ patron NN     whose WP$ behavior NN  reminded VBD  dr NP baltimore NP  of IN  the DT mccarthy NP era NN    
C6,in IN  his PP$ mansion NP house NP speech NN     mr NP lawson NP  warned VBD that IN  a DT further JJ slowdown NN  can MD be VB expected VBN as IN  the DT impact NN  of IN  the DT last JJ rise NN  in IN  interest NN rates NNS  earlier RBR  this DT month NN  takes VBZ  effect NN    
C6, certainly RB    the DT chancellor NN  has VBZ made VBN  it PP  clear JJ that IN  he PP  is VBZ prepared VBN to TO increase VB  interest NN rates NNS  again RB if IN necessary JJ to TO  both DT  ensure VB that IN  a DT substantial JJ slowdown NN  does VBZ take VB  place NN  and CC  that DT sterling NN  does VBZ nt RB decline VB further RB   
C6, investors NNS  are VBP still RB waiting VBG to TO see VB how WRB  the DT us NP government NN  will MD decide VB on IN  interest NN rates NNS  and CC how WRB  the DT dollar NN  will MD be VB stabilized VBN   
C1,  london NP  was VBD weak JJ throughout IN  friday NP s POS  trading NN   however RB   on IN  what WP dealers NNS  attributed VBN to TO generally RB  thin JJ interest NN  ahead RB of IN  the DT weekend NN  and CC  this DT week NN  s VBZ potentially RB  important JJ uk NP trade NN figures NNS  for IN  september NP    
C1, interest NN  may MD remain VB limited JJ into IN  tomorrow NN s POS uk NP trade NN figures NNS     which WDT   the DT market NN  will MD be VB watching VBG closely RB to TO see VB if IN  there EX  is VBZ  any DT improvement NN  after IN  disappointing JJ numbers NNS  in IN  the DT previous JJ two AB months NNS    
C6,  the DT idea NN  was VBD to TO let VB  small JJ investors NNS     the DT backbone NN  of IN  the DT fund NN business NN    deal VB in IN  the DT money NN market NN s POS high JJ short-term JJ interest NN rates NNS    
C6, eventually RB    the DT money NN funds NNS  POS success NN  forced VBD  relaxation NN  of IN  curbs NNS  on IN  bank NN interest NN rates NNS  to TO allow VB  banks NNS  to TO offer VB competing VBG  yields NNS    
C5, the DT spokesman NN  refused VBD to TO comment VB on IN  speculation NN  that IN  industrial NP equity NP  might MD use VB  its PP$ interest NN  as IN  a DT platform NN  to TO launch VB  a DT hostile JJ bid NN  for IN  the DT company NN    
C5,  he PP  surveys VBZ  the DT prospective JJ investors NNS  gathered VBN in IN  the DT board NN room NN  of IN  the DT philippine JJ government NN s POS asset NP privatization NP trust NP  for IN  the DT sale NN  of IN  a DT 36 AB % NN interest NN  in IN  the DT country NN s POS largest JJS paper NN mill NN    
C5, those DT current JJ holders NNS  would MD also RB receive VB  minority NN interests NNS  in IN  the DT new JJ company NN    
C5,  the DT new JJ structure NN  would MD be VB similar JJ to TO  a DT recapitalization NN  in IN  which WDT holders NNS  get VBP  a DT special JJ dividend NN  yet CC retain VBP  a DT controlling JJ ownership NN interest NN    
C3,  he PP  succeeds VBZ  paul NP p NP aniskovich NP jr NP     who WP  resigned VBD to TO pursue VB  other JJ business NN interests NNS     the DT company NN  said VBD   
C5,  mr NP conway NP  was VBD  executive JJ vice NN president NN  and CC  chief JJ investment NN officer NN  of IN  union NP central NP life NP insurance NP co NP    of IN  cincinnati NP    in IN  1987 AB    when WRB  union NP central NP  bought VBD  a DT 54 AB % NN interest NN  in IN  manhattan NP national NP corp NP    
C1, late RB yesterday NN    georgia NP gulf NP  said VBD  it PP  reviewed VBD  the DT nl NP proposal NN  as RB well RB as IN  interests NNS  from IN    third JJ parties NNS     regarding VBG business NN combinations NNS    
C4, and CC  they PP  believe VBP  the DT big NP board NP    under IN  mr NP phelan NP    has VBZ abandoned VBN  their PP$ interest NN    
C4, almost RB  all DT new JJ regulation NN  is VBZ introduced VBN in IN  the DT interests NNS  of IN protecting VBG  the DT little JJ guy NN    and CC  he PP  invariably RB is VBZ  the DT one AB least JJS able JJ  to TO cope VB with IN  its PP$ consequences NNS    
C1,  an DT official NN  for IN  the DT lead NN underwriter NN  declined VBD to TO comment VB on IN  the DT reason NN  for IN  the DT delay NN    but CC  market NN participants NNS  speculated VBD that IN  a DT number NN  of IN  factors NNS    including VBG  a DT lack NN  of IN  investor NN interest NN    were VBD responsible JJ   
C1, the DT santa NP ana NP bonds NNS  were VBD tentatively RB priced VBN to TO yield VB from IN  640 AB % NN  in IN  1991 AB  to TO  7458 AB % NN  in IN  bucking VBG  the DT market NN trend NN     an DT issue NN  of IN  $ $ 130 AB million AB general JJ obligation NN distributable JJ state NN aid NN bonds NNS  from IN  detroit NP     mich NP    apparently RB drew VBD  solid JJ investor NN interest NN    
C1, they PP  were VBD tentatively RB priced VBN to TO yield VB from IN  620 AB % NN  in IN  1991 AB  to TO  7272 AB % NN  in IN   foreign NP bond NP    west JJ german JJ dealers NNS  said VBD  there EX  was VBD  little JJ interest NN  in IN  treasury NP bonds NNS  ahead RB of IN  thursday NP s POS new JJ government NN bond NN issue NN    
C1,in IN  the DT case NN  of IN  copper NN     he PP  said VBD    the DT upbeat JJ mood NN  of IN  stocks NNS  was VBD reflected VBN in IN  demand NN  for IN  futures NNS  contracts NNS because IN  a DT stronger JJR economy NN  means VBZ  greater JJR buying NN interest NN  for IN  the DT metal NN    
C1, the DT gains NNS  also RB sparked VBD buying NN  interest NN  in IN  other JJ real-estate NN companies NNS     traders NNS  said VBD   
C5,  metromedia NP    headed VBN by IN  john NP w NP kluge NP    has VBZ  interests NNS  in IN  telecommunications NN     robotic JJ painting NN     computer NN software NN     restaurants NNS  and CC  entertainment NN    
C4,   for IN  example NN    in IN  a DT special JJ meeting NN monday NP  with IN  mr NP phelan NP     senior JJ officials NNS  of IN  some DT  of IN  the DT big NP board NP s POS 49 AB stock NN specialist NN firms NNS  complained VBD that IN  the DT exchange NN  is VBZ  no DT  longer RBR representing VBG  their PP$ interests NNS    
C1,  dealers NNS  attributed VBD most JJS of IN  the DT day NN s POS gains NNS  to TO  market-makers NNS  moving VBG  prices NNS  higher RBR   rather RB than IN  an DT outbreak NN  of IN  significant JJ buying NN interest NN    
C1, though IN  the DT market NN  was VBD stronger JJR    dealers NNS  said VBD  fresh JJ buying NN interest NN  was VBD sidelined VBN ahead RB of IN  a DT potential JJ market-affecting JJ debate NN  in IN  the DT house NP  of IN  commons NP set NN  for IN  tuesday NP    
C1,and CC  the DT treasury NP s POS $ $ 176 AB billion AB auction NN  of IN  short-term JJ bills NNS     which WDT  generated VBD  strong JJ buying NN interest NN    helped VBD to TO lift VB  the DT bond NN market NN  out IN of IN  the DT doldrums NN    
C5,in IN  an DT advisory JJ letter NN     the DT department NN  said VBD that IN   starting VBG  oct NP 18 AB     loans NNS  could MD be VB limited VBN to TO    parties NNS  in IN  interest NN       which WDT  generally RB means VBZ  active JJ workers NNS  but CC also RB includes VBZ  retirees NNS   who WP  continue VBP as IN  directors NNS  and CC  10 AB % NN shareholders NNS    
C2,  the DT 1989 AB series NP    disrupted VBN by IN  a DT devastating VBG earthquake NN  and CC diminished VBN in IN  national JJ interest NN  because IN  both DT   teams NNS  came VBD from IN  the DT san NP francisco NP bay NP area NN    is VBZ likely JJ to TO end VB up RP as IN  the DT lowest-rated JJ series NP  of IN  this DT decade NN  and CC probably RB since IN  the DT event NN  has VBZ been VBN broadcast VBN   
C5,  mr NP sugarman NP  has VBZ in IN  turn NN  contended VBN that IN  the DT other JJ major JJ shareholder NN group NN  --   whose WP$ interests NNS  are VBP represented VBN by IN  three AB other JJ directors NNS  connected VBN to TO  trusts NNS  in IN  the DT name NN  of IN  the DT children NNS  of IN  the DT company NN s POS founder NN     james NP patterson NP  --  has VBZ  ties NNS  to TO  a DT  competing VBG  fast JJ food NN chain NN     wendy NP s POS international NP inc NP    
C1,  the DT spokesman NN  said VBD  unocal NP  has VBZ had VBN    considerable JJ interest NN    from IN  prospective JJ buyers NNS    
C4,in IN  panama NP     the DT us NP interests NNS  at IN  stake NN  were VBD happily RB  minor JJ     the DT only JJ people NNS  killed VBN were VBD  foreigners NNS  hapless JJ enough RB to TO trust VB  american JJ will NN    
C6,much JJ of IN  kkr NP s POS financing NN  for IN  the DT rjr NP buy-out JJ  is VBZ with IN  so-called JJ payment-in-kind JJ debt NN     notes NNS   that WDT  accumulate VBP  interest NN  in IN  more JJR notes NNS  and CC do VBP nt RB require VB  cash NN payments NNS  for IN  several JJ years NNS    
C1, the DT lawyers NNS  probably RB wo MD nt RB mention VB  his PP$ interest NN  in IN  horse NN racing NN    though IN  mr NP monieson NP  says VBZ  it PP  remains VBZ  a DT hobby NN    
C1,  he PP  predicts VBZ  a DT downward JJ move NN  in IN  dollar-mark NN trade NN  and CC  a DT less RBR dramatic JJ slip NN  in IN  dollar-yen JJ    noting VBG that IN  there EX  continues VBZ to TO be VB  a DT large JJ pool NN  of IN  japanese JJ investor NN interest NN  in IN  us NP securities NNS     which WDT  could MD provide VB  a DT solid JJ base NN  for IN  the DT dollar NN  at IN around IN  140 AB yen NNS    
C1, buying NN  interest NN  in IN  du NP pont NP     which WDT  declared VBD  a DT stock NN split NN  and CC  a DT dividend NN boost NN    and CC  certain JJ other JJ blue-chip JJ issues NNS  gave VBD  the DT industrial JJ average NN   a DT better JJR performance NN  than IN  broader JJR indexes NNS    
C6,indeed RB    the DT dlj NP banker NN  says VBZ   in IN  the DT reborn JJ capital NN structure NN cash NN coverage NN  of IN  interest NN    will MD meaningfully RB improve VB   
C3,   he PP  added VBD      there EX  s VBZ probably RB even RB  a DT magazine NN  for IN  left-handed JJ golfers   but CC  the DT general JJ interest NN magazine NN  is VBZ  something NN   we PP   all DT  miss VBP   and CC  it PP  should MD come VB back RP   
C4, the DT white JJ group NN  argued VBD that IN  whites NNS  were VBD not RB fully RB and CC fairly RB represented VBN   because IN in IN  city-wide JJ elections NNS  only RB  black JJ candidates NNS  or CC  white JJ candidates NNS   who WP  catered VBD to TO    black JJ interests NNS    could MD win VB   
C3,   two AB hundred AB years NNS  ago RB    critics NNS  of IN  the DT new JJ united NP states NP constitution NP  warned VBD that IN  the DT electoral JJ districts NNS  for IN  congress NP  were VBD too RB large JJ and CC encompassed VBD  too RB many JJ different JJ economic JJ interests NNS    
C1,in IN  addition NN  to TO  his PP$ interest NN  in IN  ozone NN depletion NN   he PP  has VBZ extensively RB studied VBN  the DT related VBN topic NN  of IN  global JJ  warming NN    a DT theory NN   that IN mankind NN s POS generation NN  of IN  carbon NN dioxide NN  through IN  increased VBN combustion NN  of IN  fossil JJ fuels NNS  is VBZ creating VBG  a DT     greenhouse NN effect NN     that WDT  will MD work VB  important JJ climatic JJ changes NNS  in IN  the DT earth NN s POS atmosphere NN  over IN  time NN    
C1, but CC  overall JJ buying NN interest NN  remained VBD strong JJ through IN  monday NP    with IN  many JJ observers NNS  saying VBG  they PP  expect VBP  the DT nikkei NP  to TO continue VB with IN  moderate JJ gains NNS   this DT week NN    
C5,  profit NN  after IN  taxes NNS  and CC  minority NN interests NNS  but CC before IN  extraordinary JJ items NNS  climbed VBD  27 AB % NN  to TO # #  1434 AB million AB  from IN  # # 1125 AB million AB    with IN  earnings NNS  per IN  share NN  rising VBG to TO  851 AB pence NNS     $ $ 135 AB    from IN  794 AB pence NNS     $ $ 126 AB      
C1, but CC while IN  us NP interest NN  may MD be VB big JJ and CC growing VBG    the DT difficulties NNS   that WDT  have VBP stymied VBN  deals NNS  in IN  the DT past NN  show VBP  no DT sign NN  of IN abating VBG   
C4,    the DT us NP s POS interest NN  in IN  somalia NP  consists VBZ of IN  a DT single JJ runway NN  at IN  the DT port NN  of IN  berbera NP     which WDT   us NP military JJ aircraft NN  have VBP  the DT right NN  to TO use VB for IN  surveillance NN  of IN  the DT gulf NP  of IN  aden NP  and CC  the DT indian NP ocean NP    
C5,  sotheby NP  s VBZ provided VBD  the DT dorrance NP family NN   a DT guarantee NN  of IN at IN  least JJS $ $ 100 AB million AB    and CC as RB much JJ as IN  $ $ 120 AB million AB    to TO obtain VB  the DT collection NN     people NNS  familiar JJ with IN  the DT transaction NN  said VBD   thus RB taking VBG  a DT greater JJR  than IN  usual JJ financial JJ interest NN  in IN  the DT property NN  to TO be VB sold VBN   
C4, it PP  requires VBZ  financial JJ planners NNS  to TO register VB with IN  states NNS    pass VB  competency NN tests NNS  and CC reveal VB to TO  customers NNS   any DT conflicts NNS  of IN  interest NN    
C4,  naomi NP bernhard NP levinson NP     a DT fine-arts NNS appraiser NN  at IN  bernhard NP associates NPS  in IN  san NP francisco NP    considers VBZ  it PP     definite JJ conflict NN  of IN  interest NN  for IN  an DT auction NN house NN  to TO  both DT  advise VB  a DT client NN  on IN  purchases NNS  and CC to TO set VB  price NN estimates NNS  on IN  the DT paintings NNS  to TO be VB purchased VBN   
C4,      i PP  ca MD nt RB see VB why WRB  there EX  would MD be VB  a DT conflict NN  of IN  interest NN      says VBZ  sotheby NP s POS ms NP levitt NP    
C4,  prosecutors NNS    in IN  an DT indictment NN  based VBN on IN  the DT grand JJ jury NN s POS report NN    maintain VBP that IN at IN  various JJ times NNS  since IN  1975 AB     he PP  owned VBD  a DT secret JJ  and CC  illegal JJ *interest NN  in IN  a DT beer NN distributorship NN    plotted VBD hidden JJ  ownership NN *interests NNS  in IN  real JJ estate NN   that WDT  presented VBD  an DT alleged JJ conflict NN  of IN  interest NN    set VBN up RP  a DT dummy JJ corporation NN  to TO buy VB  a DT car NN  and CC obtain VB  insurance NN  for IN  his PP$ former JJ girlfriend NN    now RB  his PP$ second JJ wife NN      and CC maintained VBD  54 AB accounts NNS  in IN  six AB banks NNS  in IN  cambria NP county NP    
C4, richard NP buckley NP  said VBD  stevric NP s POS acquisition NN  of IN  arby NP s POS    would MD allow VB  seasoned JJ franchisers NNS  and CC  food-service NN operators NNS    with IN  no DT conflicts NNS  of IN  interest NN    to TO stabilize VB  franchisee NN relations NNS  and CC properly RB  refocus VB   the DT company NN s POS energies NNS  toward IN  growth NN    
C4,  so RB  owners NNS  have VBP developed VBN  a DT     code NN  of IN  ethics NNS      outlining VBG  rules NNS  for IN  consultants NNS  and CC  agents NNS    and CC  disclosure NN  of IN  fees NNS  and CC  any DT conflicts NNS  of IN  interest NN    
C4,but CC  such JJ partnerships NNS  are VBP common JJ in IN mining NN   where WRB  there EX  are VBP nt RB  problems NNS  or CC  conflict NN  of IN  interest NN  or CC  risk NN  of IN cheating VBG by IN  a DT partner NN       trelleborg NP s POS president NN  says VBZ   
C4,indeed RB    some DT  of IN  the DT bill NN s POS requirements NNS    including VBG  broad JJ representation NN  on IN  the DT exchanges NNS  POS boards NNS  of IN  directors NNS  and CC  strong JJ measures NNS  to TO prevent VB  conflicts NNS  of IN  interest NN    already RB have VBP been VBN put VBN in IN  place NN  by IN  the DT coffee NP     sugar NP  & CC  cocoa NP exchange NP  and CC  other JJ futures NNS exchanges NNS    
C4, this DT     enlightened JJ self-interest NN    is VBZ supposed VBN to TO overcome VB  the DT built-in JJ  conflicts NNS of IN  interest NN    
C4,   a DT conflict NN  of IN  interest NN standard NN  for IN  a DT committee NN  giving VBG  us PP   advice NN  is VBZ nt RB  a DT relevant JJ standard NN       he PP  said VBD   
C4,   there EX  s VBZ  no DT conflict NN  of IN  interest NN       he PP  says VBZ   referring VBG to TO  his PP$ involvement NN  in IN  china NP    
C6, a DT 10 AB % NN gain NN  in IN  operating NN profit NN  in IN  the DT quarter NN  was VBD offset VBN by IN  a DT 21 AB % NN boost NN  in IN  interest NN expense NN    reflecting VBG  higher JJR consolidated JJ borrowings NNS  and CC  *interest NN rates NNS    
C1,  the DT meeting NN  offered VBD  stark JJ evidence NN  of IN  a DT dramatic JJ fall NN  in IN  scientific JJ interest NN  in IN  cold JJ fusion NN research NN    
C5, the DT company NN     which WDT  has VBZ  interests NNS  in IN  television NN    trucking NN  services NNS    and CC  glass-making NN  and CC  food-processing NN equipment NN    said VBD  it PP  plans VBZ to TO make VB  other JJ acquisitions NNS  in IN  the DT telephone NN industry NN    
C6,although IN  prices NNS  rallied VBD  briefly RB  following VBG  the DT tumble NN  on IN  world NN stock NN markets NNS  earlier RBR  this DT month NN  and CC  the DT related VBN decline NN  of IN  the DT dollar NN     precious JJ metals NNS  are VBP out RB of IN  favor NN  for IN  the DT moment NN  because IN of IN  high JJ interest NN rates NNS  and CC  a DT determination NN  by IN  industrial JJ nations NNS  to TO curb VB  inflation NN     dealers NNS  say VBP   
C6,but CC  their PP$ value NN  as IN  investments NNS  can MD be VB decimated VBN by IN  inflation NN     which WDT  erodes VBZ  the DT purchasing VBG power NN  of IN  bonds NNS  POS fixed-dollar JJ interest NN payments NNS    
C5,  one AB suit NN    filed VBN by IN more JJR than IN  three AB dozen NN investors NNS     charges VBZ  that IN  mr NP peterson NP  misused VBD much JJ of IN  the DT $ $ 97 AB million AB  put VBD into IN  a DT limited VBN partnership NN  that IN  he PP  operated VBD and CC promoted VBD   spending VBG  some DT  of IN  it PP  to TO pay VB  his PP$ own JJ legal JJ bills NNS  and CC to TO invest VB in IN  other JJ companies NNS  in IN  which WDT   he PP  had VBD  an DT interest NN    
C6,like IN  other JJ zeros NNS     they PP  pay VBP  all DT their PP$ interest NN  at IN  maturity NN    meaning VBG that IN  buyers NNS  can MD time VB  things NNS  so RB that IN  their PP$ bonds NNS  pay VBP off RP just RB when WRB  junior NP graduates VBZ  from IN  high JJ school NN    
C6, their PP$ price NN  falls VBZ further RBR than IN that DT of IN  other JJ bonds NNS  when WRB  inflation NN  and CC  interest NN rates NNS  kick VBP up RP   
C6,issuing NN  states NNS  generally RB limit VBP  the DT guarantees NNS  to TO  in-state JJ institutions NNS    however RB   and CC  buyers NNS  get VBP  refunds NNS  without IN  much JJ interest NN  if IN  the DT children NNS  do VBP nt RB attend VB  the DT specified VBN schools NNS    
C6, he PP  also RB owes VBZ  a DT lot NN  of IN  back JJ taxes NNS     interest NN  and CC  civil JJ fraud NN penalties NNS    
C5,or CC  an DT interest NN  in IN  a DT retirement NN community NN  in IN  nevada NP   that WDT  will MD knock VB  your PP$ socks NNS  off IN   once IN  it PP  is VBZ built VBN   
C5, between IN  1978 AB  and CC  1987 AB    for IN  instance NN     sh NP oil NP  in IN  winter NP haven NP     fla NP    sold VBN  interests NNS  in IN  oil NN wells NNS  to TO  a DT very RB select JJ group NN  of IN  local JJ residents NNS    while IN turning VBG away RB  numerous JJ other JJ eager JJ investors NNS    
C6, they PP  commonly RB give VB  two AB scenarios NNS     one AB  is VBZ based VBN on IN  interest NN rates NNS  that IN  the DT company NN  guarantees VBZ   usually RB  4 AB % NN  to TO  45 AB % NN    and CC  the DT other JJ  on IN  the DT rate NN   it PP  is VBZ currently RB getting VBG on IN  investment NN    often RB  85 AB % NN  or CC  more JJR    
C6, projecting VBG  the DT latter JJ  over IN  several JJ decades NNS     i PP  find VBP  my PP$ cash NN buildup NN  is VBZ impressive JJ --  but CC can MD  any DT high JJ interest NN rate NN  prevail VB for IN  that DT long RB    
C6, yes RB    he PP  says VBZ    premiums NNS  on IN  such JJ variable-rate JJ coverage NN  can MD be VB structured VBN to TO   vanish VB   after IN  a DT certain JJ period NN  --  but CC usually RB only RB if IN  interest NN rates NNS  stay VBP  high JJ  enough RB to TO generate VB  sufficient JJ cash NN  to TO cover VB  the DT annual JJ cost NN  of IN  insurance NN protection NN    
C6,if IN  interest NN rates NNS  plunge VBP    the DT insurer NN  may MD be VB knocking VBG on IN  my PP$ door NN    asking VBG for IN  steeper JJR premium NN payments NNS  to TO maintain VB  the DT same JJ amount NN  of IN  protection NN    
C6,  some DT insurers NNS  have VBP also RB started VBN offering VBG    persistency NN  bonuses NNS     such JJ as IN  extra JJ dividends NNS  or CC  a DT  marginally RB  higher JJR interest NN yield NN    if IN  the DT policy NN  is VBZ maintained VBN for IN  10 AB years NNS    
C6,at IN  age NN 65 AB    when WRB  i PP  d MD stop VB paying VBG  premiums NNS     the DT ameritas NP offering NN  would MD have VB  a DT projected VBN cash NN value NN $ $ 14000 AB higher JJR  than IN  the DT other JJ    even RB though IN  the DT equitable NP s POS policy NN illustration NN  assumed VBD  a DT  fractionally RB  higher JJR interest NN rate NN    
C1, buying NN  interest NN  also RB resurfaced VBD in IN  the DT technology NN sector NN    including VBG  international NP business NP machines NP     whose WP$ board NN  approved VBD  a DT $ $ 1 AB billion AB increase NN  in IN  its PP$ stock NN buy-back JJ program NN    
C6, in IN  a DT speech NN  prepared VBN for IN  delivery NN  to TO  london NP s POS financial JJ community NN     mr NP lawson NP  summed VBD up RP  current JJ economic JJ policy NN  as IN  a DT battle NN  to TO wring VB  inflation NN  out IN of IN  the DT british JJ economy NN    using VBG  high JJ interest NN rates NNS  as IN    the DT essential JJ instrument NN    to TO carry VB out RP  the DT campaign NN    
C6,   in IN reaffirming VBG  the DT current JJ monetary JJ policy NN  of IN using VBG  high JJ interest NN rates NNS  to TO fight VB  inflation NN  and CC  shore VB  up IN  the DT pound NN     mr NP lawson NP  dismissed VBD  other JJ approaches NNS  to TO managing VBG  the DT economy NN    
C6,while IN  lower JJR joblessness NN  is VBZ generally RB  good JJ news NN     the DT hefty JJ drop NN last JJ month NN  indicates VBZ that IN  the DT economy NN  is VBZ nt RB slowing VBG down RP as RB much RB as IN hoped VBN --  despite IN  a DT doubling NN  of IN  interest NN rates NNS  over IN  the DT last JJ 16 AB months NNS    
C1,  now RB  the DT interest NN  is VBZ in IN  what WP  else RB can MD  i PP  do VB with IN  that DT money NN    
C1,   we PP  see VBP  a DT lot NN  of IN  interest NN  in IN  those DT kind NN  of IN  things NNS      says VBZ  frank NP salerno NP     a DT vice NN president NN  of IN  bankers NP trust NP    
C5,  short JJ interest NN  on IN  the DT new NP york NP stock NP exchange NP  declined VBD for IN  the DT second JJ consecutive JJ month NN     this DT time NN 42 AB % NN    while IN  the DT american NP stock NP exchange NP  reported VBD  its PP$ third JJ consecutive JJ record NN month NN  of IN  short JJ *interest NN    
C5,  short JJ *interest NN  on IN  the DT new NP york NP stock NP exchange NP  declined VBD for IN  the DT second JJ consecutive JJ month NN     this DT time NN 42 AB % NN    while IN  the DT american NP stock NP exchange NP  reported VBD  its PP$ third JJ consecutive JJ record NN month NN  of IN  short JJ interest NN    
C5,  the DT big NP board NP  reported VBD  that DT short JJ interest NN  dropped VBD to TO  523920214 AB shares NNS  as IN of IN  oct NP 13 AB  from IN  547347585 AB shares NNS  in IN  mid-september NN    
C5, amex NP short JJ interest NN  climbed VBD  3 AB % NN  to TO  53496665 AB shares NNS  from IN  51911566 AB shares NNS    
C5,  amex NP short JJ interest NN  has VBZ been VBN heading VBG upward RB since IN  mid-december NN    with IN  increases NNS  in IN  each DT month NN  since IN then RB except IN at IN  mid-july NN    
C5,  short JJ interest NN  is VBZ  the DT number NN  of IN  shares NNS   that WDT  have VBP nt RB yet RB been VBN purchased VBN for IN  return NN  to TO  lenders NNS    
C5,although IN  a DT substantial JJ short JJ position NN  reflects VBZ  heavy JJ speculation NN  that IN  a DT stock NN s POS price NN  will MD decline VB    some DT investors NNS  consider VBP  an DT increase NN  in IN  short JJ interest NN  bullish JJ because IN  the DT borrowed VBN shares NNS  eventually RB must MD be VB bought VBN back RB   
C5,  fluctuation NN  in IN  short JJ interest NN  of IN  certain JJ stocks NNS  also RB may MD be VB caused VBN partly RB by IN arbitraging VBG   
C5,  the DT level NN  of IN  negative JJ sentiment NN  measured VBN by IN  the DT big NP board NP short JJ interest NN ratio NN  slipped VBD to TO  336 AB  from IN  last JJ month NN  s POS  338 AB    
C5,  short JJ interest NN  in IN  international NP business NP machines NP corp NP  plunged VBD to TO  1425035 AB shares NNS  from IN  2387226 AB shares NNS   a DT month NN  earlier RBR   
C5,also RB closely RB watched VBN is VBZ  exxon NP corp NP    where WRB  short JJ interest NN  slid VBD to TO  4469167 AB shares NNS  from IN  5088774 AB    
C5,  the DT amex NP short JJ interest NN volume NN leader NN  again RB was VBD  texas NP air NP corp NP    rising VBG to TO  3820634 AB shares NNS  from IN  3363949 AB    
C5,  the DT adjacent JJ tables NNS  show VBP  the DT big NP board NP  and CC  amex NP issues NNS  in IN  which WDT   a DT short JJ interest NN position NN  of IN at IN  least JJS 100000 AB shares NNS  existed VBD as IN of IN  mid-october NN  or CC in IN  which WDT there EX  was VBD  a DT short JJ position NN change NN  of IN at IN  least JJS 50000 AB shares NNS  since IN  mid-september NN    
C6,  textron NP  said VBD that IN  nine-months NNS  POS results NNS  do VBP nt RB include VB  earnings NNS  of IN  avdel NP plc NP     a DT british JJ maker NN  of IN  industrial JJ fasteners NNS    but CC do VBP include VB  interest NN costs NNS  of IN  $ $ 164 AB million AB  on IN  borrowings NNS  related VBN to TO  the DT proposed VBN purchase NN  of IN  avdel NP    
C6,  stock-market NN fears NNS  and CC relatively RB  more RBR attractive JJ interest NN rates NNS  pushed VBD  money-market JJ mutual JJ fund NN assets NNS  up RB  $ $ 607 AB billion AB  in IN  the DT latest JJS week NN     the DT sharpest JJS increase NN  in IN almost RB  two AB years NNS    
C6,so IN  the DT bank NN s POS board NN  decided VBD to TO make VB  123 AB billion AB malaysian JJ dollars NNS     us$ $ 457 AB million AB    in IN  provisions NNS  for IN  interest NN payments NNS  from IN  loans NNS  previously RB recorded VBN as IN  revenue NN  but CC never RB actually RB received VBN by IN  the DT bank NN    and CC to TO submit VB  a DT bailout NN package NN  to TO replenish VB  the DT bank NN s POS paid-up JJ capital NN    
C6,but CC  public JJ documents NNS  indicate VBP  10 AB % NN  or CC  more JJR  of IN  the DT bank NN s POS provisions NNS  were VBD made VBN for IN  foregone JJ interest NN  on IN  a DT m$ $ 200 AB million AB loan NN  to TO  malaysia NP s POS dominant JJ political JJ party NN     the DT united NP malays NP national NP organization NP    to TO build VB  its PP$ convention NN  and CC  headquarters NN complex NN  in IN  kuala NP lumpur NP    
C6, bond NN prices NNS  also RB jumped VBD as IN  traders NNS  appeared VBD to TO read VB  the DT data NNS  as IN  a DT sign NN  that IN  interest NN rates NNS  may MD fall VB   
C6, the DT steep JJ climb NN  in IN  producer NN prices NNS  reported VBN  last JJ friday NP  fostered VBD  pessimism NN  about IN  lower JJR interest NN rates NNS  and CC contributed VBD to TO  the DT stock NN market NN s POS 69 AB % NN plunge NN   that DT day NN    
C6,in IN  the DT past JJ several JJ days NNS    however RB    the DT us NP s POS central JJ bank NN  has VBZ allowed VBN  a DT key JJ interest NN rate NN  to TO fall VB slightly RB to TO try VB to TO stabilize VB  the DT markets NNS    
C1, after RB  watching VBG interest NN  in IN  the DT sport NN plummet VB  for IN  years NNS     the DT ski NN industry NN  is VBZ trying VBG to TO give VB  itself PP   a DT lift NN    
