C5,VOID VOID VOID VOID VOID NP MD VB DT NN IN DT NN VOID VOID VOID VOID VOID VOID VOID
C5,NP NP IN NP NP TO VB PDT DT NN VOID VOID VOID VOID VOID VOID VOID VOID VOID
C4,JJ VBZ RB VB PP VBZ RB IN DT JJ VOID VOID VOID VOID VOID VOID VOID VOID VOID VOID
C6,VOID DT NP NN MD VB JJ JJ NNS IN NN NNS JJ NNS JJ NN NN NNS NN NNS
C1,VOID VOID VOID VOID VOID VOID VOID PP VBP IN NP NP POS NP AB NN NN IN NP NP
C4,VOID VOID VOID VOID VOID VOID VOID VOID VOID PP$ VBZ RB VBN TO NN IN NNS RB VB IN
C3,IN NN NN PP MD VB VBN IN JJ JJ VOID VOID VOID VOID VOID VOID VOID VOID VOID
C1,DT JJ NN NNS IN JJR NN NNS VBP VBG IN JJR CC JJ NNS WDT VBP RB VB RB
C6,NN NNS VBP RB VBN RB DT NN IN JJ NNS RB VBD TO VB VBG NNS VOID VOID VOID
C6,JJ NN NN NP NP POS NN RB VBZ JJ NNS TO VB NN IN NN CC VBG IN JJ
C6,IN DT NN IN DT NN DT NN VBD DT IN DT NN MD VB TO RB JJR IN AB
C6,VOID VOID VOID VOID VOID VOID IN AB NN NN NNS VBP DT JJS IN AB NNS CC DT AB
C6,VOID VOID VOID VOID VOID PP VBD VBN IN VBG NNS RB JJR IN WP DT NN VBD CC VBG
C6,VOID VOID VOID VOID VOID VOID VOID VOID CC DT NNS PP VBP VBP RB IN NP POS AB NN
C5,IN DT NN IN VBG NNS IN DT NN WP$ NN NN NN NN NN CC NN NN VOID
C6,NN NN NN RB $ AB AB DT NN IN NN VOID VOID VOID VOID VOID VOID VOID VOID VOID
C6,VOID VOID VOID DT JJ JJ NNS VBP DT JJ NNS VOID VOID VOID VOID VOID VOID VOID VOID VOID
C1,VBZ JJ TO NP POS CC IN EX VBZ DT IN DT NN VOID VOID VOID VOID VOID VOID VOID
C6,VBZ DT JJ NN IN DT NP NP TO VB NNS IN JJ NNS PP VBD VOID VOID VOID VOID
C6,VOID VOID VOID VOID DT NNS MD VB IN JJ NNS RB AB NN DT NN VOID VOID VOID VOID
C6,DT NN RB VBD PP MD RB VB DT JJ NN IN PP$ $ AB AB IN AB NN JJ
C6,IN JJ NN RB IN NP NP RB VBD DT NN IN PP$ NN NNS IN NP VOID VOID VOID
C5,VOID DT NN VBD NNS MD RB VB IN PP$ IN NP POS JJ NN NN NN CC PP$ NNS
C6,NP AB AB VOID DT JJ NP CC JJ JJ NNS RB VBP DT NN TO JJ NNS CC VBP
C5,JJ NN IN $ AB AB IN DT NN IN PP$ JJ NNS NN NP VOID VOID VOID VOID
C5,NN WDT VBZ DT NN IN DT NN IN NP VOID VOID VOID VOID VOID VOID VOID VOID VOID
C5,NP IN NP NP NP DT NP NP NN IN NN NN CC NNS VOID VOID VOID VOID VOID
C1,VBG DT NN IN JJ NNS VBZ JJ TO VB IN DT NN IN NP NP WRB NNS DT NN
C6,NP CC PP$ NNS TO VB DT $ AB CC IN DT JJS JJ NN VOID VOID VOID VOID VOID
C6,AB CC $ AB AB IN NP NNS IN JJR NNS RB VBG DT VBN NN IN DT IN NP
C6,VB DT JJ NN IN PP RB TO VB PP$ NN RP VOID VOID VOID VOID VOID VOID VOID VOID
C6,TO DT NN IN RB $ AB AB IN JJ DT NN IN DT NNS VBN TO VB TO RB
C6,VOID DT NN IN NP AB NP MD VB DT NNS IN $ AB AB NN IN NP NNS IN
C6,NN PP VBP RB VBG IN $ AB VBG JJ NP MD VB DT NNS POS NN VBZ RB RB
C6,AB VBG JJ NN NP MD VB DT NNS POS VBZ RB RB IN JJ TO VB PP$ NN NN
C6,VOID VOID VOID VOID VOID DT MD VB VBG DT NN RB JJ IN AB NN NNS VBP RB IN
C6,VOID VOID VOID VOID DT NNS MD VB TO VB IN NN IN DT NNS TO JJ NNS VOID VOID
C6,IN RB WRB JJ NP VBZ VBN TO VB DT NN TO VB DT NNS NN RP TO NN VOID
C5,VOID VOID VOID VOID VOID VOID VOID NP RB VBZ NN CC JJ NNS VOID VOID VOID VOID VOID
C1,NN IN DT NN NN VBD RB TO JJ NN IN JJ NNS CC IN DT JJ JJ NN VBD
C1,VBZ IN DT NN NN WDT MD VB DT NN IN JJ NNS VOID VOID VOID VOID VOID VOID VOID
C1,VOID VOID VOID VOID VOID VOID VOID VOID VOID DT VBZ VBN JJ IN DT JJ NN PP VBD VOID
C5,NP VBD IN DT NN PP VBZ VBN VBG JJ CC VBG NNS DT RB JJ NN IN JJ NN
C5,VOID VOID VOID VOID VOID VOID VOID VOID VOID JJ VBZ DT NN IN JJ NNS WDT VBP TO VB
C6,VOID NP NP RB MD VB JJ TO VB JJ IN PP$ JJ NNS IN JJR JJ NNS IN JJ
C6,IN NNS WDT VBD NN IN VBN NNS CC IN IN NNS VBD VBN IN DT JJ NN NNS IN
C6,VOID VOID VOID VOID VOID VOID VOID NN NN JJ CC NNS NNS NN NNS CC DT JJ NN NNS
C5,JJ NNS CC NNS IN NP NP VBZ DT NN IN RB AB NN IN DT NN DT JJ NN
C6,RB VBD NN NNS CC VBD JJ TO VB NP NNS WRB DT NN VBD RB RB IN DT NN
C6,$ AB CC PP MD VB NNS IN PDT DT DT NN VBZ IN DT NNS IN PP VBP VOID
C6,AB VBD IN RB $ AB AB IN AB VBG IN JJ NNS VOID VOID VOID VOID VOID VOID VOID
C6,IN NN AB NNS RB DT JJ $ AB IN MD VB VBN JJ IN IN DT RB VBN $
C6,IN DT JJ NN NN VBZ VBG NN IN DT DT NNS VBP VOID VOID VOID VOID VOID VOID VOID
C6,VOID VOID VOID VOID VOID VOID VOID CC VBG DT NN IN DT NNS TO VB NN MD VB DT
C5,JJ NN IN AB AB NNS IN NNS TO NN VOID VOID VOID VOID VOID VOID VOID VOID VOID
C1,VOID VOID VOID IN NN JJ NNS VBD VBN JJ IN VBG DT NNS VOID VOID VOID VOID VOID VOID
C6,VOID VOID VOID VOID NNS VBP VBN IN VBG DT NN NN IN DT NN IN DT JJ NN VBD
C6,VOID VOID VOID VOID VOID VOID JJ NNS VBP DT IN NN IN DT NN TO NNS VBG RB IN
C4,IN NPS IN DT NP POS JJ JJ CC JJ VOID VOID VOID VOID VOID VOID VOID VOID VOID VOID
C4,CC NP NP VBG TO VB DT JJ NN PP$ VBZ IN DT VBN NN DT VBN JJ NN IN
C1,VOID IN JJS NN NNS NP NP VBZ DT JJ IN JJ NNS IN NN VOID VOID VOID VOID VOID
C1,VOID VOID PP VBD IN NN VBG DT RB JJ IN NN NNS RB IN PP VBD TO DT NN
C6,NN NNS IN VBG TO VB DT NP IN JJR NNS VOID VOID VOID VOID VOID VOID VOID VOID VOID
C6,VOID VOID VOID VOID VOID VOID DT NP VBZ VBN NNS VBP RB CC IN DT JJ NN VBD NN
C5,IN PP$ NN NNS IN VBN NN NNS IN NP IN AB NN IN DT NN POS NN VOID
C4,VOID VOID VOID VOID VOID VOID IN JJ NNS NN DT NNS IN DT NN NN VOID VOID VOID
C4,VOID VOID VOID IN JJ NNS NN NNS VBD DT DT NN NN VOID VOID VOID VOID VOID VOID
C4,NN CC VBD NP NP POS NN IN DT JJ IN NN MD VB DT NN IN NN VOID VOID
C1,NP NP PP NP NP VBD VBD VBN IN JJ IN DT JJ NN CC DT NN IN JJ NNS
C4,VOID VOID VOID VOID RB DT NN VBN TO DT DT JJ NN VBD NP IN RB JJ NN
C5,VOID VOID VOID NP NP NP WDT VBZ DT NN IN NP NNS VBD IN $ AB RB AB NNS
C5,VOID VOID VOID NP NP NP WDT VBZ DT NN IN NP NN VBD AB NNS TO $ AB IN
C6,VOID VOID DT IN DT NNS VBP JJ NN VBG TO VBN NNS VOID VOID VOID VOID VOID VOID VOID
C6,NN JJ NNS MD VB VBN IN JJ NNS CC IN IN $ AB AB VBN IN NP IN NP
C6,PP MD VB DT $ AB AB IN NNS IN IN RB VOID VOID VOID VOID VOID VOID VOID VOID
C6,VBD IN IN JJ NP PP MD VB VBN JJ JJ TO $ AB AB VOID VOID VOID VOID VOID
C6,VOID JJ NNS RB MD RB VB JJ NNS POS VBN IN DT NN VOID VOID VOID VOID VOID VOID
C1,VB NNS IN JJR IN AB NN VBZ VBN JJ IN NP RB IN JJ NNS VBP DT NN MD
C1,NP NPS DT NN IN NP NNS VBD RB IN IN NP NN NNS WP VBP VBG TO VB JJ
C6,NP VBZ VBN IN DT NP POS NN TO VB NNS TO VB IN DT NN POS NN VOID VOID
C6,VOID VOID JJ NNS VBP VBG DT NP TO VB NNS IN JJS RB JJR IN DT NN IN DT
C6,VOID VOID VOID VOID VOID VOID DT NN VBZ NNS CC NNS VBN IN AB WRB DT NN VBD VBG
C5,VOID VOID VOID VOID VOID VOID VOID VOID VOID JJ IN NP NP NPS NP VBD TO AB NNS IN
C5,VOID VOID VOID VOID VOID VOID VOID VOID VB JJ IN NP NNS VBZ AB NN NN NN IN JJS
C6,DT NN IN NN NNS CC VBD JJ CC JJ NNS NNS VBP VBG DT JJR NN PDT DT NN
C6,NNS IN JJ NN IN DT NN VBP MD VB IN DT NN IN NN VOID VOID VOID VOID VOID
C6,VOID IN DT NN DT NN MD VB TO VB IN DT NN NN RB RBR IN AB NN IN
C6,VOID VOID VOID JJR NNS VBP RB VBG JJR JJ NNS VBD NP NP NP NN IN NP NP NP
C6,NNS IN NN DT IN WDT VBP VBN VBG JJR NNS IN JJ NN VOID VOID VOID VOID VOID VOID
C6,AB NNS IN DT NN IN DT NN WRB JJ NNS VBD VBG RB RB VOID VOID VOID VOID VOID
C6,NNS IN PP$ NN WP$ JJ NN JJ NNS CC VBZ VBN TO DT JJ AB NN VOID VOID VOID
C6,DT NN POS AB NN NN VBZ VBN IN PP$ NN VOID VOID VOID VOID VOID VOID VOID VOID VOID
C1,NP IN NP NPS NN NN NP AB IN JJ IN DT JJ NN VBZ AB IN PP$ NNS IN
C6,NP AB AB VOID DT JJ NP CC JJ JJ NNS IN VBP DT NN TO JJ NNS CC VBP
C1,VBN NNS IN VBG IN DT NP NN VBG DT IN VBG IN DT VBN NN PP MD VB AB
C6,IN $ AB IN DT NN IN JJ NN CC NN VOID VOID VOID VOID VOID VOID VOID VOID VOID
C6,VOID VOID VOID VOID VOID VOID PP RB MD VB CC NN IN NN NNS WDT VBP VBN JJ DT
C6,VBP DT VBG MD VB DT NN POS JJ NN NN IN IN $ AB AB TO $ AB AB
C6,VOID VOID VOID VOID VOID VOID RB TO VB DT NN NNS VBP NP NP MD RB VB IN $
C4,VOID NP RB VBD DT NP NP IN VBG DT JJ CC JJ NNS VOID VOID VOID VOID VOID
C6,VOID DT NNS VBP NN NNS CC MD RB VB RB VOID VOID VOID VOID VOID VOID VOID VOID VOID
C6,NP NP NN TO VB IN AB NN IN JJ NNS JJ AB TO AB NN IN JJ NN NN
C6,VOID VOID VOID VOID VOID VOID JJ NN NN JJ NNS VBP JJ AB AB CC AB VOID VOID VOID
C6,VOID VOID VOID VOID VOID VOID VOID NN NN JJ NNS VBP JJ AB CC VBP VBN TO VB IN
C5,NP VBZ VBG IN DT NN IN PP$ AB NN IN NP NP TO VB RBR RB IN NN NN
C5,NP VBZ DT NN IN NP NP DT NN IN NN JJ NNS CC JJ NNS VOID VOID VOID
C1,NP NNS VBD RB VBN IN DT NN IN JJ IN DT NNS VOID VOID VOID VOID VOID VOID VOID
C5,DT NN VBZ VBN IN DT NN CC IN NN NN IN DT JJ NN VBD VOID VOID VOID
C4,DT NP NNS VBP JJ CC RB IN DT JJS DT VBG NN VOID VOID VOID VOID VOID VOID
C6,VB IN JJ NNS IN NNS IN IN NNS IN NN CC NNS IN NN CC NN CC IN PP
C5,IN AB VBG JJ NNS CC IN NNS TO NN VOID VOID VOID VOID VOID VOID VOID VOID VOID
C5,VOID VOID VOID DT MD VB DT NN IN PP$ IN DT JJ NN NP NP TO NP NP VOID
C5,DT JJ NN NP MD VB PP$ VBG AB NN IN NP DT VBG NN IN JJ NN NNS TO
C6,JJ NNS VBP NN NNS DT JJ NN CC JJ NNS IN RB DT NN RB VBP RB JJ VOID
C1,VOID DT NN VBD JJ NP VBZ VBN NNS IN IN NP POS CC PP VBD TO VB IN IN
C6,MD VB VBN JJ TO VB PP$ JJ NNS VBG IN NN NNS IN RB $ AB AB IN DT
C6,VBG NN NNS VBP $ AB AB DT NN IN IN JJ CC JJ NNS WDT RB MD VB VBD
C6,VB NNS IN IN $ AB AB DT NN IN VBN IN DT NNS IN VBG NP NPS CC JJ
C1,NN VBD IN AB NP NPS WP VBP VBN DT IN VBG DT NN VOID VOID VOID VOID VOID VOID
C6,VOID VOID VOID VOID VOID VOID VOID VOID DT JJ NN VBD TO AB NN IN NP POS $ AB
C5,VOID VOID IN NN TO NN CC NN NP VBZ JJ NNS NN NN JJ NNS NN NN NN
C5,DT NN IN DT NN IN DT AB NN VBG CC JJ NNS VBP NP NP DT JJ NN NN
C5,NP DT JJ NN NN NN IN DT AB NN CC NP NP NP NP NP IN DT AB NN
C5,NN NN VBD JJ JJ NN IN NNS TO NN TO AB AB NNS $ AB AB IN AB
C6,JJ NN IN NN RB IN DT JJ NN IN NNS VBD VOID VOID VOID VOID VOID VOID VOID VOID
C1,WP RB VBD JJR NNS IN DT NN IN PP$ IN NP VBD TO AB NN IN NP IN AB
C6,NN RB TO VB DT NNS CC RB VB DT NN VOID VOID VOID VOID VOID VOID VOID VOID VOID
C6,NP AB AB VOID DT JJ NP CC JJ JJ NNS RB VBP DT NN TO JJ NNS CC VBP
C4,VOID VOID VOID VOID AB NN MD VB IN NN NN JJ NN CC NN TO VB NP RB
C6,VOID VOID VOID VOID VOID IN DT NP VBZ NN IN IN DT JJ NN PP MD VB NN NN
C6,NN NN IN IN DT JJ NN PP MD VB NN NN NP NP VBZ VOID VOID VOID VOID VOID
C6,IN PP MD VB DT NNS VBP TO VB JJ IN DT $ AB NN VOID VOID VOID VOID VOID
C6,DT NP POS $ AB NN VBZ JJ NN CC IN PP VBZ RB JJ VOID VOID VOID VOID VOID
C4,DT IN JJ JJ NNS IN VBG DT JJ NN CC VBP JJ DT JJ NNS NN VBZ IN NP
C3,TO NN NN CC DT RB JJ NN IN JJ NNS VOID VOID VOID VOID VOID VOID VOID VOID VOID
C3,VBD NN JJ NN IN NNS WDT VBP DT JJ NNS VOID VOID VOID VOID VOID VOID VOID VOID
C1,VOID VOID VOID VOID VOID VOID VOID DT NN IN IN DT NP POS NNS VBZ VBN JJR IN VBN
C5,VOID VOID VOID IN DT JJ NN VBZ DT NN IN DT RB VBG NP NN DT NP NP NN
C6,VOID VOID VOID VOID VOID JJ NN NNS DT JJ NN CC NN NN IN DT NN NNS IN DT
C6,NNS DT JJ NN NN CC NN NN IN DT NNS IN DT NN VBZ IN NN VBP NN NNS
C6,VOID VOID VOID VOID IN DT NN VBD IN NN NNS MD RB VB VBN IN DT NN CC VBN
C3,VOID VOID VOID VOID RB IN VBG DT NN IN JJ JJ JJ CC JJ NN NNS VBG DT
C4,NN POS NN VBD TO VB RB IN DT JJ AB NN CC RB IN DT JJ NN VOID
C4,NP IN DT NN MD VB VBN TO VB DT PDT PP$ NNS CC VB JJ TO NN VOID
C3,DT NPS IN DT NN CC JJ NN VBP JJ MD VB RB RB PP$ JJ NN MD VB
C5,VOID VOID VOID VOID VOID VOID VOID VOID VOID JJ IN NP JJ NNS VBD AB NN IN IN NP
C5,VOID VOID VOID VOID VOID DT RBS JJ NP JJ NNS VBD VBN NP AB DT NN DT NP JJ
C5,VOID VOID VOID VOID VOID VOID VOID RB DT JJ NNS VBN IN NN CC NNS NN NNS TO DT
C5,VOID VOID VOID VOID VOID VOID VOID DT JJ JJ IN NP NNS IN IN NP VBD AB AB NNS
C5,VOID VOID VOID VOID DT JJ NN IN NP JJ VBZ IN DT AB NN NN IN JJ NN IN
C5,VOID VOID VOID VOID VOID VOID VOID VOID VOID JJ WDT VBZ DT NN IN NNS VBN CC VBN CC
C5,VOID VOID IN AB IN DT JJS NP NNS JJ VBD TO AB AB NNS IN AB AB IN AB
C5,VOID VOID VOID VOID VOID JJ NNS IN JJ JJ NNS IN IN NP AB VBD NP NP NP NP
C5,VOID VOID VOID VOID VOID VOID VOID VOID VOID JJ IN NP NP DT NN NN VBD AB NN TO
C5,VOID VOID VOID VOID VOID VOID VOID NP POS JJ VBD AB NN IN NP POS VBD AB NN VOID
C5,NN IN VBG DT NP NN IN DT JJS JJ NN IN NP VOID VOID VOID VOID VOID VOID VOID
C5,VOID VOID VOID VOID VOID IN NN NNS IN JJ IN DT NNS MD VB VBN IN NN VOID VOID
C5,AB JJ NNS VBN IN NN NN VBD PP$ JJ NN VOID VOID VOID VOID VOID VOID VOID VOID VOID
C5,VOID VOID VOID VOID VOID VOID VOID VOID VOID JJ IN DT JJ JJ NNS IN NP DT NN IN
C5,VOID VOID NP NNS WDT VBD DT NN IN JJ VBD NP NP NP NP NNS IN NP CC NN
C5,NN NN IN WDT AB NP NNS NN VBZ JJ NNS IN AB NNS DT RB NNS CC RB JJS
C5,VOID VOID VOID VOID VOID VOID VOID VOID VOID JJ IN AB JJ NNS VBD AB AB NNS VBN IN
C5,VOID VOID VOID VOID VOID VOID VOID DT NP JJ VBZ AB NNS IN JJ JJ NN NN IN DT
C5,DT JJ NNS VBP DT NNS IN WDT DT JJ NN IN IN JJS AB NNS VBD IN IN NP
C6,VOID VOID VOID JJ NNS MD VB DT NN CC IN JJ NNS MD VB RB NN CC NN VBN
C6,DT VBG NN CC DT NN IN JJR NN CC NNS VBP TO VB NN NNS VOID VOID VOID VOID
C1,VOID VOID VOID VOID VOID VOID VOID VOID VOID VOID VBZ RP RB WRB NP NP VBZ IN TO VBG
C6,VOID VOID VOID VOID VOID VOID DT VBP IN JJ NNS JJ AB AB CC AB CC NN NN NNS
C6,AB AB IN NN NN NNS NN AB IN JJ NNS JJ AB CC AB CC NN NN NNS JJ
C6,VOID VOID VOID VOID VOID VOID VOID VOID VOID JJ NN NNS VBP RB VBN TO VB TO AB NN
C6,VOID VOID VOID VOID VOID VOID VOID VOID VOID VOID NNS RB VBD VBG JJ NN IN VBG RB RB
C6,IN $ AB CC RB RB RB VBP NNS CC NN NNS IN JJ RBR IN DT VBN IN JJ
C6,$ AB AB IN NNS TO VB NN CC VB NNS IN NP DT JJR NN IN NP NP VOID
C6,NP NP POS NN VBZ RB RB VBN TO VB NNS IN JJ NN IN RB VOID VOID VOID VOID
C6,VBG NN CC NN CC NN VBD VBN IN JJR NN CC IN JJR NNS IN DT NN VBN RP
C5,$ AB AB IN DT NN IN NP POS NN IN NP NP TO NP NP NP IN DT NP
C6,VOID DT NN CC NP NNS VBD NN IN JJ NNS CC JJ NN CC VBD VB JJ NNS IN
C1,VOID VOID NN NNS RB VBD DT NN IN JJ RB IN DT NN VBD VB DT NN IN JJR
C1,NNS RP IN NN IN DT NN TO VB DT CC DT NN RB VBD VB DT NN IN NP
C1,RB IN JJ NN NNS CC NN IN JJ JJ IN JJ NN CC JJ NNS VOID VOID VOID VOID
C1,JJ IN NP NP CC NP VBD TO VB NN IN DT NNS VBP JJ TO VB VBN IN NN
C5,TO RB JJR IN AB NN IN NP VBZ PP$ VOID VOID VOID VOID VOID VOID VOID VOID VOID VOID
C6,VOID VOID VOID VOID VOID NP NP VBD VBG JJ NNS CC DT NN IN NP NP IN PP$ RB
C5,NN VBG IN PDT DT NN POS NN CC NN VB IN NN IN NN CC IN NN VOID
C5,VOID VOID VOID VOID VOID VOID DT IN DT NN VBP VBN VBN VOID VOID VOID VOID VOID VOID
C6,VOID VOID RB NP NP MD RB VB PP$ NN NN CC TO VB IN IN NN NN PP MD
C6,JJ NNS JJ NP AB AB IN NN CC VBN TO DT NP AB NN NN VOID VOID VOID VOID
C6,DT NN IN NNS VBP DT NP NP TO VB NNS IN VBG NN IN DT NN VBZ VBG VOID
C6,VOID VOID VOID NNS VBP VBG JJ NN TO JJR NNS CC PP VBP RB VBN IN VBG VBN IN
C1,VOID VOID VOID VOID VOID VOID VOID VOID VOID VOID IN JJ NNS VBD VBN VBD NP NP NN NN
C6,IN IN NNS IN DT NN MD VB JJ CC NNS MD VB VOID VOID VOID VOID VOID VOID VOID
C1,IN NN VBZ VBG NNS POS NNS TO VB IN IN DT JJ NN NNS VOID VOID VOID VOID VOID
C6,VBD DT JJ NN NN TO VB NN IN VBG NNS VOID VOID VOID VOID VOID VOID VOID VOID VOID
C6,IN DT NP NP CC NP NN IN DT JJ NN IN AB NN VOID VOID VOID VOID VOID VOID
C6,VOID JJ NNS VBP RB VBN IN JJ NNS CC CC NN VBP VBN IN NNS VOID VOID VOID VOID
C5,VOID VOID VOID VOID VOID VOID VOID VOID VOID JJ VBD AB NN IN DT NP NN NN IN DT
C1,VOID VOID VOID VOID VOID VOID VOID IN IN DT VBN IN DT NN DT NP NN VBD DT JJ
C1,VOID VOID VOID VOID VOID NP VBZ TO VB VBG IN VBG NP DT NN NN VBD AB NN JJ
C1,VOID VOID DT NP NN NN VBD DT NN POS IN VBG DT NN NN TO VB NP VB JJ
C1,VOID VOID VOID VOID VOID VOID VOID VOID NP POS IN NP VBZ DT NN TO VB VB DT NP
C5,PP$ NP NP NP NP NN VBD PP$ VBG JJ IN DT NN NN VBN NN IN NP IN $
C5,NP NN VBD NP IN WDT NP VBD DT NN JJ NN VBZ RB VB NN WDT VBZ DT NN
C6,CC RB NN NNS CC PP VBZ NN NNS IN NNS VBP VOID VOID VOID VOID VOID VOID VOID VOID
C6,VOID VOID JJ NNS VBP VBG TO VB RBR IN NNS MD VB CC DT NN VBZ IN PP MD
C3,NP IN NP AB VBN IN NP TO VB JJ VOID VOID VOID VOID VOID VOID VOID VOID VOID
C6,VOID VOID VOID VOID VOID PP VBD DT NN WRB NNS VBD IN RB RB NP NP VBZ VOID VOID
C6,IN AB NN WRB PP VBD VBN IN AB CC NNS IN JJ VBD VBN RB IN RB NN IN
C6,VOID VOID VOID VOID VOID PP VBD IN NN CC VBD RB VBN IN TO $ AB PP VBZ VOID
C6,VOID VOID VOID NP NN NN MD VB NN CC VBN TO DT NN IN NN TO DT NN IN
C6,IN JJ NNS NN NN VBZ JJ IN DT NN VBZ VBN IN NN VBZ RB RB VBN IN NN
C6,NP NP VBD IN DT NP NP NP TO VB NNS VOID VOID VOID VOID VOID VOID VOID VOID VOID
C6,NN POS JJ NN IN DT NP CC VBD IN NNS VBP RB JJ VOID VOID VOID VOID VOID VOID
C6,IN DT JJ NN IN DT NN WDT MD VB NNS TO DT JJ NN IN AB NN CC AB
C6,NP RB VBD NN IN VBG DT NN JJ NNS NN TO AB AB NN IN IN AB NN VOID
C5,NP NN NP NP NP MD VB DT IN DT NP POS VBN NNS WDT VBP $ AB AB
C6,VOID VOID VOID VOID VOID VOID VOID VOID VOID IN NNS VBD NNS VBD VBN NN NNS VBD NNS IN
C6,AB AB DT NN IN IN VBG IN NNS CC NN VOID VOID VOID VOID VOID VOID VOID VOID VOID
C6,PP$ NN NN WDT DT NN VBD IN NNS IN NNS NN CC NN VOID VOID VOID VOID VOID VOID
C1,VBD JJ NN NNS DT NN VBD VB NNS POS IN VBG DT NN VOID VOID VOID VOID VOID VOID
C6,POS NN IN VBG NNS VB JJ NN NNS CC NNS IN PP VBD IN DT NN RB DT JJ
C6,VOID VOID VOID VOID VOID VOID DT NN VBZ JJ NNS JJ AB AB AB AB CC AB CC NN
C6,VOID VOID VOID VOID VOID VOID VOID VOID DT JJ NN NNS VBP VBN TO VB IN AB NN IN
C6,VOID VOID VOID VOID VOID VOID VOID VOID VOID VOID IN DT NNS MD VB VBN IN DT NN NN
C6,VBN TO VB DT NN JJ MD VB VBN TO NNS VOID VOID VOID VOID VOID VOID VOID VOID VOID
C3,PP VBZ RBR JJ IN DT NN NN WP$ JJ CC NN VBZ IN DT NP NNS VOID VOID VOID
C5,VBZ DT AB NN NN IN NP NP POS NN AB NNS RB VOID VOID VOID VOID VOID VOID
C5,VOID VOID VOID VOID NN IN NP IN DT NN VBZ RB VBN MD VB VB DT JJ NN
C5,VOID VOID NP NP NP VBD RP NP NP POS IN NP DT JJ NN IN DT AB NNS VBN
C6,IN JJ NN RB VBZ DT NP NP TO VB NNS IN DT NN TO VB DT NN CC VB
C1,NN NNS CC JJ NN NNS VBP RB VBN JJ IN DT NP NNS VOID VOID VOID VOID VOID VOID
C4,DT JJ NN NN WDT MD RB VB IN DT DT NN NNS AB NN VBZ VOID VOID VOID
C5,RB VBD RB DT AB NN NN PP MD VB DT JJ NN NN IN NN IN PP$ NNS
C6,VOID VOID VOID VOID VOID VOID DT NN MD VB IN DT NN IN AB NN DT NN WDT MD
C6,DT NN WDT MD VB PP VBG NN IN JJ NNS NP NP VBD VOID VOID VOID VOID VOID VOID
C6,VBG IN NN TO VB DT NN NN IN VBG NNS IN RB $ AB AB IN NN MD VB
C1,VOID VOID NP VBD RB AB TO AB VBG NN IN PP$ NN NN NNS IN NP DT NN VBD
C6,NN NNS VBD DT JJ NNS NP IN NN IN NNS VBP VBN IN NP NP CC NP NP VBD
C6,NP AB AB VOID DT JJ NP CC JJ JJ NNS RB VBP DT NN TO JJ NNS CC VBP
C6,VOID VOID VOID VOID VOID VOID VOID VOID VOID VOID NN VBD AB NN TO RB $ AB AB IN
C6,VOID VOID VOID VOID VOID VOID VOID VOID VOID JJ NNS IN JJ NNS IN VBN IN DT NP NP
C1,VOID VOID VOID VOID VOID VOID VOID VBG DT JJ JJR IN AB NP NNS VBP VBG NN IN DT
C6,NN NP NP VBD IN IN DT NN IN JJ NNS IN NP DT NN POS NN NNS MD VB
C6,IN NP IN DT NN NN IN NP JJ JJ NNS DT NNS POS NN IN JJ JJ NNS WDT
C6,NP NP VBD JJ NNS VBD IN NN NN IN NN CC NN MD VB $ AB AB VOID VOID
C5,DT JJ NN IN WDT NP NP NNS VBP DT VOID VOID VOID VOID VOID VOID VOID VOID VOID VOID
C1,VOID VOID VOID VOID VOID VOID JJ NNS VBP VBN JJ VBZ IN JJ NNS VBP JJ NN VOID VOID
C6,VBD RB VBN RB VBG PP$ NNS RB VBG PP$ NN CC VBG PP$ NN NN VOID VOID VOID VOID
C6,NNS IN NNS VBP VBN IN DT NN IN JJ NNS VOID VOID VOID VOID VOID VOID VOID VOID VOID
C6,NN NN WDT VBD PP TO VB JJ IN DT NNS CC TO VB PP$ JJ NP POS NN NN
C5,NP NP NP VBZ DT RB VBN NN NN IN IN DT NN NN VOID VOID VOID VOID VOID
C5,VBZ NP NP DT JJ NN NN CC JJ NN VOID VOID VOID VOID VOID VOID VOID VOID VOID
C1,POS NN IN NNS IN NP JJ NN VBZ VBN IN NP VOID VOID VOID VOID VOID VOID VOID VOID
C1,JJ NN IN DT NN AB NP NN NN VBD IN PP VBD JJ IN DT JJ NN NN POS
C1,VOID VOID VOID VOID VOID VOID CC PP VBZ DT IN VBG NNS CC JJ NNS WDT MD VB VBN
C1,VOID VOID CC PP VBZ IN NP VBZ RB DT IN VBG NN NNS IN DT NP NN CC IN
C6,NP AB AB VOID DT JJ NP CC JJ JJ NNS RB VBP DT NN TO JJ NNS CC VBP
C6,NN NNS MD VB $ AB CC $ AB IN VBN IN NP AB VOID VOID VOID VOID VOID VOID
C5,JJ NNS VBD NP NP DT JJ NP NN IN JJ NN NN CC JJ JJ NNS VOID VOID
C4,DT JJ NNS IN DT JJS NN IN VBG DT PP$ NNS VBD NP NP AB NNS JJ VOID
C6,VOID VOID VOID VOID VOID VOID VOID CC DT JJ NN VBD AB NN TO $ AB AB IN $
C5,VOID VOID VOID VOID VOID VOID VOID NP NP VBZ NN NNS CC NNS JJ NNS CC NN VOID
C6,VOID VOID VOID VOID VOID VOID VOID VOID NNS IN CC NN IN NN VBD AB NN TO $ AB
